comment_id,video_id,text,like_count,published_at
UgzTLCy86VQEk8RnD_54AaABAg,yocFiHAfVf0,👑😍🥰💪😎❤️‍🔥,0,2024-09-08T10:58:51Z
UgySdJPlTgc5jcSc9XJ4AaABAg,yocFiHAfVf0,😂😂,0,2024-09-08T02:59:22Z
UgwpI5ZvjRGVLKZXqdd4AaABAg,yocFiHAfVf0,😂😂😂😂😂😂😂,0,2024-09-07T18:06:19Z
UgxSoAHwVCOszFR-STh4AaABAg,yocFiHAfVf0,😂😂😂,0,2024-09-07T14:27:13Z
UgyV5xMBB57TsR_ZjEF4AaABAg,yocFiHAfVf0,😂😂,0,2024-09-07T10:06:47Z
UgyIzpcSG9Ezd9nyStl4AaABAg,yocFiHAfVf0,डैनी ❌ नगर टू मेदी,2,2024-09-07T07:43:46Z
UgxtBmkhQml-p8HERy54AaABAg,yocFiHAfVf0,Ha bhai😂,0,2024-09-07T04:52:20Z
UgwkU-VRK_U1QhGZQsJ4AaABAg,yocFiHAfVf0,4nthi 3che,0,2024-09-07T01:17:07Z
UgzPIHphPZfAyQ9a9_d4AaABAg,yocFiHAfVf0,🤣🤣🤣🤣🤣🤣🤣,0,2024-09-06T16:59:18Z
Ugy39Ayzjr4zcg9EA6N4AaABAg,yocFiHAfVf0,Jay,0,2024-09-06T15:53:57Z
UgzWfa0mP63Dna5Efd54AaABAg,yocFiHAfVf0,❤❤❤❤❤,0,2024-09-05T19:22:06Z
UgzNksU3iFEVI2UZTBR4AaABAg,yocFiHAfVf0,❤❤❤❤❤😂😂😂❤❤,0,2024-09-05T19:18:34Z
Ugz-jk-Ae0erVR7pRDl4AaABAg,yocFiHAfVf0,😂😂😂😂teni😂😂😂😂😂,0,2024-09-05T10:37:41Z
UgxJjCyZN4NgwvyiqFN4AaABAg,yocFiHAfVf0,😅😅😅😅😅😂😂😂😂😂,0,2024-09-05T09:05:26Z
UgwP73VvBL4NiTmNZPd4AaABAg,yocFiHAfVf0,Pan vatko che,0,2024-09-05T02:41:54Z
UgyF1XBsKvzw41cVWPZ4AaABAg,yocFiHAfVf0,Taro bap,0,2024-09-05T02:17:33Z
Ugx7kFJSHW7JrM3lj_l4AaABAg,yocFiHAfVf0,Mja na aai😂😂😂😂,2,2024-09-04T15:49:44Z
UgzinREx48AfAOybmn94AaABAg,yocFiHAfVf0,ટેણિ તારો બાપ,1,2024-09-03T16:55:11Z
Ugxy3_rlOgp4OqAMjHh4AaABAg,yocFiHAfVf0,Shabash,0,2024-09-03T16:40:18Z
UgzQqoc8bstJbxyWX214AaABAg,yocFiHAfVf0,🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂🤪🤪🤪🤪🤪🤪,0,2024-09-03T15:02:55Z
UgzcG4nKpHl1NmAuXiF4AaABAg,yocFiHAfVf0,😂😂😂😂😢😢😢😅😊😢😮,0,2024-09-03T12:56:50Z
UgyJluekI6H8uMTxCTd4AaABAg,yocFiHAfVf0,Hat ma to vatako chhe😂😂😂,1,2024-09-03T11:52:55Z
Ugw_kah6-LLNiThMzs14AaABAg,yocFiHAfVf0,E Teni 😂😂😂,1,2024-09-03T05:30:00Z
Ugz9rtWuPVx_rN86Qkl4AaABAg,yocFiHAfVf0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,2024-09-03T05:12:28Z
Ugz465nJ8ls44VJ6mzF4AaABAg,yocFiHAfVf0,😂😂😂😂😂😂😅😅😅,0,2024-09-03T03:27:33Z
UgyZDeARjwEEJKwdMsF4AaABAg,yocFiHAfVf0,Rakabi❌dhakadu✅😂😂,2,2024-09-03T02:28:51Z
Ugz-SehRBlH3xh_hYwB4AaABAg,F7T0i2TsFpA,King Kohli Khade rehte hai bade mach me,0,2026-06-02T07:57:52Z
UgyZnHSArWYLdb-eM7F4AaABAg,Hzt5lGoeH9A,💪 of sai sudarshan,0,2026-08-09T15:05:32Z
UgzZ4KJ-VaF0AL91RgZ4AaABAg,Hzt5lGoeH9A,❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😮😮😮😮😮😮😮,0,2026-08-09T04:38:11Z
UgwFZujprcjgPRrMHSN4AaABAg,Hzt5lGoeH9A,Gill koe bat nahi  fir sa hum apko spot karanga uagar ao har be gauga❤❤❤❤,0,2026-08-03T10:13:40Z
Ugx0CZSfOcuvk7o9lt54AaABAg,Hzt5lGoeH9A,Bhai GT ka power Dekha RCB ko bhi Hara Diya Hoga diya sab Kuchh,0,2026-08-02T13:52:33Z
UgyySr3C_ei0iHav83d4AaABAg,Hzt5lGoeH9A,Shubhi 🔥✨💓🥵🧿 aura++++++++++++++🥵,0,2026-07-30T15:54:02Z
Ugy9akT6dEgyCFk_Ub14AaABAg,Hzt5lGoeH9A,Gt❤,0,2026-07-30T13:51:16Z
UgzoqjU2JQ7MzFaT3bN4AaABAg,Hzt5lGoeH9A,Sudarshan gill 🎉,0,2026-07-27T13:52:06Z
UgyrTeoBG-fIZlxMqOJ4AaABAg,Hzt5lGoeH9A,Gt power  of  shubman gill,0,2026-07-25T10:57:06Z
UgzUDeo-AAUA7Tzf5qp4AaABAg,Hzt5lGoeH9A,GT💀☠️,0,2026-07-16T18:22:12Z
UgwnVbryVUHk9nQ5EC54AaABAg,Hzt5lGoeH9A,Gill💯🔥,0,2026-07-16T12:35:44Z
UgwX3AyFPqGB3YAeCrZ4AaABAg,Hzt5lGoeH9A,Gill🔥💯,0,2026-07-16T12:35:36Z
UgwOxhrf-r6Rp6PkaUJ4AaABAg,Hzt5lGoeH9A,❤❤❤️❤️❤️💪❤️❤️💪❤️❤️💪♥️♥️♥️♥️♥️♥️♥️♥️♥️💯💯💯💯,0,2026-07-16T04:06:17Z
UgyzofUALBhhX3FL5q94AaABAg,Hzt5lGoeH9A,❤❤❤❤❤❤❤❤,0,2026-07-15T13:37:52Z
UgyzUDf8XcRYeSvOWMJ4AaABAg,Hzt5lGoeH9A,Gill and sai ni antry pade ne to opning team ni hava nikali jay,0,2026-07-14T15:21:34Z
Ugyj5lNiEcBAFSglncR4AaABAg,Hzt5lGoeH9A,power of Titans Shubhman Gill,0,2026-07-14T15:19:32Z
UgyXJ63GAIrUA6yAxPN4AaABAg,Hzt5lGoeH9A,Power off gill m.siraj❤❤🎉🎉,0,2026-07-12T05:16:08Z
UgxDDNMHdafEFZ4K6CV4AaABAg,Hzt5lGoeH9A,Suman Gill 💛💛💛💛💛💛💛💛💟💟💟💟💟💟💟💟💟❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡💘💘💘💘💘💘💘💘💘💘💗💗💗💗💗💗💗💗💗💗💗🤎🤎🤎🤎🤎🤎🤎🤎🤎🤎🤎❣️❣️❣️❣️❣️❣️❣️❣️❣️🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉💞💞💞💞💞💞💞💞💞💞💞💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🩵🩵🩵🩵🩵🩵🩵🩵💙💙💙💙💙💙💙💙💯💯💯💯💯💯💯💯💯🗿🗿🗿🗿🗿🗿🗿🗿🗿☠️☠️☠️☠️☠️☠️☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🤍🤍🤍🤍🤍🤍🤍🩵🩵🩵🩵🩵🩵🩵💙💙💙💙💙💙💙💯💯💯💯💯💯🗿🗿🗿🗿🗿☠️☠️☠️☠️☠️💀💀💀💀💀💀💀🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉🥉👑🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏🏏👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🇮🇳🖤🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0,2026-07-09T12:14:24Z
Ugxp0-DZzioY_94qwdV4AaABAg,Hzt5lGoeH9A,12 din 72 ran 2027 har match mein,0,2026-07-06T13:39:16Z
UgyyMKmJ9It2eqiZuwJ4AaABAg,Hzt5lGoeH9A,Gt power  ❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉😊😊😊😊😊😊,0,2026-06-22T09:02:12Z
UgxZJ4TX2JEknoALuh54AaABAg,Hzt5lGoeH9A,❤❤❤❤😂😂😂😂,0,2026-06-12T12:21:54Z
UgzfwB8UHHSJ_-1tRgV4AaABAg,Hzt5lGoeH9A,Gt ka dil shubhman gill,0,2026-06-07T05:09:36Z
Ugw_MSw8ddEXvmvHzhp4AaABAg,Hzt5lGoeH9A,"GT,Ka,qrins,,,।।,।❤❤❤❤❤",0,2026-06-06T05:56:54Z
Ugx6vbn0V-B6jigj6MZ4AaABAg,Hzt5lGoeH9A,😅❤😊🎉,0,2026-06-04T15:36:03Z
UgwJyc7YNRxeSgASYuR4AaABAg,Hzt5lGoeH9A,🏏👑💪👿💯💙☠️😈🔥😎,0,2026-05-31T18:02:42Z
Ugz1C3ohgW-CmUdJ1b14AaABAg,Hzt5lGoeH9A,कल आरसीबी धोए😢 गी तो पता😢 चलेगा बेटे 💩💩,0,2026-05-30T05:08:59Z
UgxM-Ccbr55yneuRX3J4AaABAg,Hzt5lGoeH9A,कल आरसीबी धोए गी तो पता चलेगा बेटे 💩💩,0,2026-05-30T05:08:45Z
Ugx_DSHPr5LTtWhPDmN4AaABAg,Hzt5lGoeH9A,Dc❤❤❤❤❤❤❤❤😮😮😮😮😮ch🖕💪💪💪💪💪💪💪💪💪💪💪💪💪💪,0,2026-05-29T05:09:02Z
Ugxl9k8Xh0NfvgRPs9x4AaABAg,Hzt5lGoeH9A,"Delhi Vs GT ❎
Rahul Vs GT ✅",0,2026-05-27T08:54:32Z
UgwTO5VHwjfRm5ftA8V4AaABAg,Hzt5lGoeH9A,This is a power of shubman gill and five Sudarshan power❤,1,2026-05-26T07:52:27Z
UgwMu2TH2jKPYlEWB0B4AaABAg,Hzt5lGoeH9A,Wo no kaise 🎉🎉🎉🎉🎉,0,2026-05-20T15:59:22Z
Ugz55rF-bmSZ-8_lNK14AaABAg,Hzt5lGoeH9A,சூப்பர் ப்ரோ 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🌹🌹🌹🌹🌹🌹🌹🌹🤫🤫🤫🤫🤫🤫🤫🤫🤫😍💀😍💀😍😍💀😍🥳🥳😍💀😍😍🥳🫂🫂,0,2026-05-20T14:57:23Z
UgzPrZwqwACrKm-n7Ep4AaABAg,Hzt5lGoeH9A,Gt aura,0,2026-05-20T08:26:07Z
UgwqwBc_5rkuxPNc_Dh4AaABAg,Hzt5lGoeH9A,What is the target was of 250 and gt won by 10 wikets😮😮😮,0,2026-05-19T17:40:43Z
UgxoaB4yjdmL85S7ASd4AaABAg,Hzt5lGoeH9A,And now gt vs srh❤😂,1,2026-05-13T01:19:37Z
UgwjmVgMAmsdLbGVosF4AaABAg,Hzt5lGoeH9A,GT ❤😊🫀😎🦁🫀😍😘,0,2026-05-12T06:18:07Z
UgyluKJ8OpyPtsWeHyZ4AaABAg,Hzt5lGoeH9A,ડો ભાઈ દોનો તબાઈ❤❤❤,1,2026-05-11T15:03:19Z
UgwnR76vEKxquXfmJUl4AaABAg,Hzt5lGoeH9A,Dynamic duo 6lvl,1,2026-05-08T07:54:55Z
UgxigOOQZgpVCrY-j1F4AaABAg,Hzt5lGoeH9A,Gt power bole meri jaan❤,0,2026-04-26T03:04:32Z
Ugxthy5B0QYKqMsqtgx4AaABAg,Hzt5lGoeH9A,*THE EXAMPLE OF CONSTENCI*,0,2026-04-17T10:58:21Z
Ugx1akO-jWJrM2AN-p94AaABAg,Hzt5lGoeH9A,India ka  dill shubman Gill 😈😈,2,2026-04-11T13:07:15Z
Ugwh1GK5J_aGtj0pScN4AaABAg,Hzt5lGoeH9A,❤❤❤❤❤,0,2026-04-10T13:39:50Z
UgzHMdP0Lr4gHEI75zJ4AaABAg,Hzt5lGoeH9A,WHO SUPPORT GT. GT ON TOP,1,2026-04-08T13:20:17Z
UgzEUO6vP-91ACTGwtB4AaABAg,Hzt5lGoeH9A,GT 👑🖤 SE JALTE HAI SARE KE SARE LOG😅😅😅😅😅,0,2026-04-07T15:45:58Z
UgyE9kFas-gsHcnXOQN4AaABAg,Hzt5lGoeH9A,GT 🏏 shubhman gill 💖🎉🏆,0,2026-04-07T10:01:09Z
Ugwk6_jFcqS5ecl_sbN4AaABAg,Hzt5lGoeH9A,Gt Prince +Sai ☠️☠️☠️,1,2026-04-05T08:31:10Z
UgxeClBa51s3VMei2Zd4AaABAg,Hzt5lGoeH9A,Gtteme,0,2026-04-02T17:12:12Z
Ugw1LthqkWguBLIDkmF4AaABAg,Hzt5lGoeH9A,Remember ur facing the best opening duo of SaiShu,0,2026-04-02T11:03:36Z
Ugx1w6BtflXpSWTTo8N4AaABAg,Hzt5lGoeH9A,Next year ambani ki kharidne ki baat chal rhi hai kya kharide,0,2026-03-31T04:32:15Z
UgwJ9Ik98c3v1gm0NoR4AaABAg,Hzt5lGoeH9A,KL rahul Full fom,0,2026-03-29T10:55:33Z
UgzkvjdtThUoHeYb27x4AaABAg,Hzt5lGoeH9A,🎉🎉🎉,1,2026-03-29T07:37:08Z
UgxiPra8isOl2XaAsw14AaABAg,Hzt5lGoeH9A,Gt પાવર,1,2026-03-27T06:13:34Z
UgztdJMkvS8y7exWyz54AaABAg,Hzt5lGoeH9A,Gt gujrat titans,2,2026-03-23T10:26:53Z
UgzWwRy2dBl6MdH18lR4AaABAg,Hzt5lGoeH9A,Gt na banka ❤❤❤❤❤❤🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🏏🏏🏏🏏🏏🏏 shubhu ❤❤❤,4,2026-03-22T08:26:01Z
Ugx_edvfNqoO8uEIInd4AaABAg,Hzt5lGoeH9A,Gol sai bhai kingof gt,2,2026-03-19T11:58:24Z
UgwbDSPUOWXtEjJuTr54AaABAg,Hzt5lGoeH9A,Power Of Titans And Shubman Gill ❤🎉,33,2026-03-15T15:51:20Z
UgyxDRHRsRKGU5AZ4dV4AaABAg,Hzt5lGoeH9A,"Ise bolte hai match bhai, maine to pura match dekha tha aur jo sukoon mila na kyuki mai hamesha se GT ko hi support karti aayi hu 
Jab commentator ne bola na ""GT won the match without losing a 
 single wicket"" jo sukoon mila na laga jaise ipl dekhna safal ho gaya
Only GT fans will understand the happiness 🥹
Sai Sudarshan and shubman Gill =🫡",35,2026-03-14T06:28:31Z
UgxzTLJd63CwHDt-m_54AaABAg,Hzt5lGoeH9A,शुभ्मन गिल इस माय फेवरेट और गत का पावर तो वही है यार❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊,3,2026-03-12T14:52:06Z
UgxRd12zq6rQAYt1Fl54AaABAg,Hzt5lGoeH9A,Tabhi Ho😂❤😂❤,1,2026-03-10T15:16:32Z
UgyrBBwdHyG0Kznm_vZ4AaABAg,Hzt5lGoeH9A,Gt,0,2026-03-10T07:56:29Z
UgxE7J_Ull7gW8laXvd4AaABAg,Hzt5lGoeH9A,gujrat titans I ❤ you,3,2026-03-09T13:25:12Z
UgwNalqgUi2Ldm-kkHx4AaABAg,Hzt5lGoeH9A,🧿,1,2026-03-07T12:50:37Z
Ugxl3jr3amuHkAi3UPZ4AaABAg,Hzt5lGoeH9A,GT 💚💚💚💚💙💙💙💙💙💙💙🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💚💚💚💚💚💚💚💚💚💚💚💚💚💚,1,2026-03-03T09:01:18Z
UgwQCbftA11Tzobe9l54AaABAg,Hzt5lGoeH9A,GT 🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,3,2026-02-20T05:37:50Z
UgzR_JtkFgaNus6V5Sl4AaABAg,Hzt5lGoeH9A,Is match mein shubman gill  Kitna ran banaya tha???,1,2026-02-17T15:33:57Z
UgzmxnU-XYgcsIQWH6h4AaABAg,Hzt5lGoeH9A,ma afka fan ho😊😊❤❤😇🤩,0,2026-02-10T09:32:58Z
UgyfaQLctDgLHeXLhZJ4AaABAg,Hzt5lGoeH9A,So best GT and Shubman Gill😩😩😩 🌚🌚🌚😈😈😈😳😳😳😉😉😉🖕🖕🖕,0,2026-02-10T02:56:51Z
UgyLwq0HftsAg7tRUot4AaABAg,Hzt5lGoeH9A,Happybirthdoysai🎉🎉🎉,3,2026-02-08T02:52:58Z
UgxbhlEe74cn8FKUldF4AaABAg,Hzt5lGoeH9A,GT power🔥Shubman Gill and Sai 🔥🔥🔥❤️,5,2026-02-07T12:13:04Z
Ugw4KeSyxqObk1udorx4AaABAg,Hzt5lGoeH9A,❤❤❤,0,2026-02-01T06:16:56Z
UgwJ52_P08CtonP5Ydp4AaABAg,Hzt5lGoeH9A,Aura of shubman gill ❤❤❤❤,0,2026-01-16T11:29:20Z
UgxhOKQv_W05wfwbhFR4AaABAg,Hzt5lGoeH9A,Gt,4,2026-01-07T10:33:06Z
UgwSf-LEmN0Y9_0RdNB4AaABAg,Hzt5lGoeH9A,First time in the ipl history 200 target chased by 10 wickets in hand,2,2026-01-01T06:01:50Z
Ugx8hEhByaWjnoufMWh4AaABAg,Hzt5lGoeH9A,GT Power 🔥 Shubman Gill 🔥,3,2025-12-29T16:48:37Z
UgzH3JXEtvxp3yYfIfN4AaABAg,Hzt5lGoeH9A,❤❤❤❤,3,2025-12-23T11:40:05Z
UgxxNvzrBOGUbaorbbd4AaABAg,Hzt5lGoeH9A,"Once KOHLI-ABD now GILL-SAI.
2 double hundred partnership. 
One against CSK.",1,2025-12-16T16:27:23Z
UgwqRRFAck67uMo4zzV4AaABAg,Hzt5lGoeH9A,Gt power❤❤❤❤,4,2025-12-16T13:53:12Z
UgxeYPL0KC004KMhVIx4AaABAg,Hzt5lGoeH9A,Gt❤❤🎉🎉,4,2025-12-13T13:31:17Z
Ugx5tn5TYZLRgFTKlJ14AaABAg,Hzt5lGoeH9A,GT🤘🤘🤘🤘🤘🤘🤘🤘🤘💪💪💪💪💪💪💪💪💪💪,3,2025-12-13T10:08:02Z
UgyUVST2BVgyf2CyxzN4AaABAg,Hzt5lGoeH9A,Kl hundred,1,2025-12-08T10:56:05Z
UgzHnpG6WNUSeP3K2bZ4AaABAg,Hzt5lGoeH9A,GT power ❤❤❤❤❤❤and prod of gill and Sai Baba😊😊😊😊😊😊,22,2025-12-08T07:45:26Z
UgzAj-oVVUIPlmjOo214AaABAg,Hzt5lGoeH9A,Yes thrilling match I saw complete live match,6,2025-12-07T07:31:53Z
Ugz1NoCnLXocPHiy5cF4AaABAg,Hzt5lGoeH9A,Do bhai donon ka bhai,2,2025-12-06T09:24:26Z
Ugy269Tv8Y6toCy_g7p4AaABAg,Hzt5lGoeH9A,GT power of shubhman gill 🏏🏏🔥💪💪🔥💪🔥🔥💪💪🔥,213,2025-12-02T03:48:39Z
Ugy-Rp8zLeyc_JrS2wZ4AaABAg,Hzt5lGoeH9A,Gill ❤❤,26,2025-11-26T09:22:22Z
Ugw_jDDlY00Chy-eQDp4AaABAg,Hzt5lGoeH9A,GT gill and Sai Sudarshan. ❤❤❤❤❤❤❤🏏💯💯💯🎉🎉💯💝😀,95,2025-11-24T15:36:12Z
Ugy5pzBWz0T6PfyBSCZ4AaABAg,Hzt5lGoeH9A,Gt❤❤❤❤❤,22,2025-11-20T08:03:35Z
UgzF_Hw9Tn_O11Ff-9h4AaABAg,Hzt5lGoeH9A,So best Shubman Gill😈😈😈🥵🥵🥵,16,2025-11-07T16:44:41Z
Ugz4n-QbFLVfq0q3jgF4AaABAg,Hzt5lGoeH9A,Gill sai ❤,14,2025-11-04T15:18:39Z
UgySHL5hse17BLc-XEB4AaABAg,Hzt5lGoeH9A,🫱🫱😱😱😱😱😱,2,2025-11-04T11:00:06Z
UgxfBTkAm6HJCIffYxl4AaABAg,Hzt5lGoeH9A,Wowowoowoeowowoow,0,2025-10-31T18:02:45Z
UgxBfp4qfFq58GVWxh94AaABAg,Hzt5lGoeH9A,GT the goat🤫,16,2025-10-30T17:34:44Z
Ugwml9dtIM7pvDq7Ns94AaABAg,Hzt5lGoeH9A,GILL PAVAR 🖤💀💀💀💀☠️☠️🖤🖤🖤🖤💪💪💪💪💪,22,2025-10-26T08:23:50Z
UgzhkUhlfOHxYhSq4vF4AaABAg,Hzt5lGoeH9A,Power of GT Sai Sudarshan and shubman gill wow nice ☺️☺️☺️🙂☺️☺️❤❤❤🎉❤❤❤❤🎉🎉🎉🎉🎉,15,2025-10-26T06:09:51Z
UgzxAv4bw0k-VqEhd-J4AaABAg,Hzt5lGoeH9A,Abd and Virat,0,2025-10-25T17:54:04Z
Ugw1Oh1dMBnmeK20yQ14AaABAg,Hzt5lGoeH9A,Sai and prince on 🔥🔥🔥🔥🔥,59,2025-10-19T08:09:36Z
UgyjL7gd3Ezo_4AyEpd4AaABAg,Hzt5lGoeH9A,Gill and sai sudhrshan power and aura ❤❤❤💪💪😈👿👿💪😈😈😈😈😡💪💪😈😈😈❤️❤️🎉🎉👑👑👑💝💝💝💝😄,24,2025-10-02T11:09:14Z
UgyG4MdHR167cfwRRp94AaABAg,Hzt5lGoeH9A,GT baba DC dache,3,2025-10-01T07:33:22Z
UgwXtnQh0P-b1ikgtEV4AaABAg,Hzt5lGoeH9A,❤❤❤❤❤😮,1,2025-10-01T04:39:19Z
Ugwv4E5wHMNyaK3H6H54AaABAg,Hzt5lGoeH9A,Gt🎉🎉🎉😮😮😮,6,2025-09-29T10:53:22Z
UgxLlKf_kT15_2Iei-l4AaABAg,Hzt5lGoeH9A,😊Dc children GT 👑 king.,3,2025-09-29T08:00:11Z
UgxQ5ir2CHuC-O7LxMl4AaABAg,Hzt5lGoeH9A,Gill 93run sai 108run,4,2025-09-28T14:09:24Z
UgxKDDpMa9tMZjuv7Tt4AaABAg,Hzt5lGoeH9A,Gill and sai the power💪💪💪💪💪💪💪💪💪💪💪💪💪❤❤❤❤❤,25,2025-09-28T14:08:21Z
UgxP01DxJAOVujrkVlV4AaABAg,Hzt5lGoeH9A,Power gt,7,2025-09-16T09:59:53Z
UgxLylkRrdRlcIUXWvt4AaABAg,Hzt5lGoeH9A,"GT
gill ka raj ma gt ka aura hai",99,2025-09-09T07:36:12Z
UgxklhJTOFM4jHPVWOx4AaABAg,Hzt5lGoeH9A,King numbar 23❤❤,4,2025-08-17T14:43:03Z
